,Unnamed: 0,Pb,Sn,Ge,Te,Se,S,PbTe,PbSe,PbS,SnTe,SnSe,SnS,GeTe,GeSe,GeS,Vegards E_hull,var_vol_norm,Smix_HT
585,585,0.08333333333333333,0.0,0.9166666666666666,0.75,0.25,0.0,0.0625,0.02083333333333333,0.0,0.0,0.0,0.0,0.6875,0.22916666666666666,0.0,27.844515875000106,0.008055987862227278,0.07317590381160724
586,586,0.08333333333333333,0.0,0.9166666666666666,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.06944444444444442,0.006944444444444444,0.006944444444444444,0.0,0.0,0.0,0.7638888888888888,0.07638888888888888,0.07638888888888888,35.61374361111133,0.009602552255409232,0.07349910501543491
587,587,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.0,0.08333333333333333,0.07638888888888888,0.0,0.006944444444444444,0.0,0.0,0.0,0.8402777777777777,0.0,0.07638888888888888,36.672378263889144,0.00855468330191426,0.04943522364754589
588,588,0.08333333333333333,0.0,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.0,0.07638888888888888,0.006944444444444444,0.0,0.0,0.0,0.0,0.8402777777777777,0.07638888888888888,0.0,29.961785180555733,0.005977166231635511,0.04943522364754589
589,589,0.08333333333333333,0.0,0.9166666666666666,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,31.020419833333552,0.004630281799880636,0.024717611823772946
590,590,0.08333333333333333,0.16666666666666666,0.75,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.75,92.97247433333385,0.006215289658181341,0.06217092835637042
591,591,0.08333333333333333,0.16666666666666666,0.75,0.0,0.08333333333333333,0.9166666666666666,0.0,0.006944444444444444,0.07638888888888888,0.0,0.013888888888888888,0.15277777777777776,0.0,0.0625,0.6875,86.54507969444491,0.007075264311066799,0.08688854018014336
592,592,0.08333333333333333,0.16666666666666666,0.75,0.0,0.25,0.75,0.0,0.02083333333333333,0.0625,0.0,0.04166666666666666,0.125,0.0,0.1875,0.5625,73.69029041666701,0.008206518427655856,0.11062922034420472
593,593,0.08333333333333333,0.16666666666666666,0.75,0.0,0.3333333333333333,0.6666666666666666,0.0,0.027777777777777776,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.0,0.25,0.5,67.26289577777806,0.008498022327211483,0.11702147383051487
594,594,0.08333333333333333,0.16666666666666666,0.75,0.0,0.5,0.5,0.0,0.04166666666666666,0.04166666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.375,0.375,54.408106500000166,0.008579413427436464,0.12190172908533217
595,595,0.08333333333333333,0.16666666666666666,0.75,0.0,0.6666666666666666,0.3333333333333333,0.0,0.05555555555555555,0.027777777777777776,0.0,0.1111111111111111,0.05555555555555555,0.0,0.5,0.25,41.55331722222227,0.00804859672241621,0.11702147383051487
596,596,0.08333333333333333,0.16666666666666666,0.75,0.0,0.75,0.25,0.0,0.0625,0.02083333333333333,0.0,0.125,0.04166666666666666,0.0,0.5625,0.1875,35.12592258333332,0.007573216228537098,0.11062922034420472
597,597,0.08333333333333333,0.16666666666666666,0.75,0.0,0.9166666666666666,0.08333333333333333,0.0,0.07638888888888888,0.006944444444444444,0.0,0.15277777777777776,0.013888888888888888,0.0,0.6875,0.0625,22.271133305555423,0.006238270140252083,0.08688854018014336
598,598,0.08333333333333333,0.16666666666666666,0.75,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.75,0.0,15.843738666666477,0.005391929717996418,0.06217092835637042
599,599,0.08333333333333333,0.16666666666666666,0.75,0.08333333333333333,0.0,0.9166666666666666,0.006944444444444444,0.0,0.07638888888888888,0.013888888888888888,0.0,0.15277777777777776,0.0625,0.0,0.6875,87.33979676388938,0.012331553226829765,0.08688854018014336
600,600,0.08333333333333333,0.16666666666666666,0.75,0.08333333333333333,0.16666666666666666,0.75,0.006944444444444444,0.013888888888888888,0.0625,0.013888888888888888,0.027777777777777776,0.125,0.0625,0.125,0.5625,74.48500748611148,0.012740255508157314,0.12434185671274084
601,601,0.08333333333333333,0.16666666666666666,0.75,0.08333333333333333,0.25,0.6666666666666666,0.006944444444444444,0.02083333333333333,0.05555555555555555,0.013888888888888888,0.04166666666666666,0.1111111111111111,0.0625,0.1875,0.5,68.05761284722253,0.012695510870563264,0.13317423782645965
602,602,0.08333333333333333,0.16666666666666666,0.75,0.08333333333333333,0.4166666666666666,0.5,0.006944444444444444,0.03472222222222222,0.04166666666666666,0.013888888888888888,0.06944444444444442,0.08333333333333333,0.0625,0.3125,0.375,55.20282356944464,0.012150348788785353,0.14131490895374968
603,603,0.08333333333333333,0.16666666666666666,0.75,0.08333333333333333,0.5,0.4166666666666666,0.006944444444444444,0.04166666666666666,0.03472222222222222,0.013888888888888888,0.08333333333333333,0.06944444444444442,0.0625,0.375,0.3125,48.77542893055569,0.011665630542729809,0.14131490895374968
604,604,0.08333333333333333,0.16666666666666666,0.75,0.08333333333333333,0.5833333333333333,0.3333333333333333,0.006944444444444444,0.04861111111111111,0.027777777777777776,0.013888888888888888,0.0972222222222222,0.05555555555555555,0.0625,0.4375,0.25,42.34803429166674,0.011049284426414698,0.13866650012391762
605,605,0.08333333333333333,0.16666666666666666,0.75,0.08333333333333333,0.6666666666666666,0.25,0.006944444444444444,0.05555555555555555,0.02083333333333333,0.013888888888888888,0.1111111111111111,0.04166666666666666,0.0625,0.5,0.1875,35.920639652777794,0.01030819016740934,0.13317423782645965
606,606,0.08333333333333333,0.16666666666666666,0.75,0.08333333333333333,0.75,0.16666666666666666,0.006944444444444444,0.0625,0.013888888888888888,0.013888888888888888,0.125,0.027777777777777776,0.0625,0.5625,0.125,29.493245013888846,0.009448878267385148,0.12434185671274084
607,607,0.08333333333333333,0.16666666666666666,0.75,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.006944444444444444,0.06944444444444442,0.006944444444444444,0.013888888888888888,0.13888888888888887,0.013888888888888888,0.0625,0.625,0.0625,23.0658503749999,0.008477549436357625,0.11095242154803239
608,608,0.08333333333333333,0.16666666666666666,0.75,0.08333333333333333,0.9166666666666666,0.0,0.006944444444444444,0.07638888888888888,0.0,0.013888888888888888,0.15277777777777776,0.0,0.0625,0.6875,0.0,16.638455736110952,0.007400092822691687,0.08688854018014336
609,609,0.08333333333333333,0.16666666666666666,0.75,0.16666666666666666,0.08333333333333333,0.75,0.013888888888888888,0.006944444444444444,0.0625,0.027777777777777776,0.013888888888888888,0.125,0.125,0.0625,0.5625,75.27972455555596,0.016639333559094062,0.12434185671274084
610,610,0.08333333333333333,0.16666666666666666,0.75,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.013888888888888888,0.013888888888888888,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.1111111111111111,0.125,0.125,0.5,68.852329916667,0.016285410571491014,0.13693174074016878
611,611,0.08333333333333333,0.16666666666666666,0.75,0.16666666666666666,0.3333333333333333,0.5,0.013888888888888888,0.027777777777777776,0.04166666666666666,0.027777777777777776,0.05555555555555555,0.08333333333333333,0.125,0.25,0.375,55.99754063888912,0.015164007550125367,0.14932700182240438
612,612,0.08333333333333333,0.16666666666666666,0.75,0.16666666666666666,0.5,0.3333333333333333,0.013888888888888888,0.04166666666666666,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.125,0.375,0.25,43.14275136111122,0.01353835749257809,0.1493270018224044
613,613,0.08333333333333333,0.16666666666666666,0.75,0.16666666666666666,0.75,0.08333333333333333,0.013888888888888888,0.0625,0.006944444444444444,0.027777777777777776,0.125,0.013888888888888888,0.125,0.5625,0.0625,23.860567444444374,0.010266038295445128,0.12434185671274084
614,614,0.08333333333333333,0.16666666666666666,0.75,0.25,0.0,0.75,0.02083333333333333,0.0,0.0625,0.04166666666666666,0.0,0.125,0.1875,0.0,0.5625,76.07444162500043,0.01995027829464707,0.11062922034420472
615,615,0.08333333333333333,0.16666666666666666,0.75,0.25,0.08333333333333333,0.6666666666666666,0.02083333333333333,0.006944444444444444,0.05555555555555555,0.04166666666666666,0.013888888888888888,0.1111111111111111,0.1875,0.0625,0.5,69.64704698611149,0.01931207985850899,0.13317423782645965
616,616,0.08333333333333333,0.16666666666666666,0.75,0.25,0.25,0.5,0.02083333333333333,0.02083333333333333,0.04166666666666666,0.04166666666666666,0.04166666666666666,0.08333333333333333,0.1875,0.1875,0.375,56.792257708333594,0.017660756839904517,0.15176712944981305
617,617,0.08333333333333333,0.16666666666666666,0.75,0.25,0.4166666666666666,0.3333333333333333,0.02083333333333333,0.03472222222222222,0.027777777777777776,0.04166666666666666,0.06944444444444442,0.05555555555555555,0.1875,0.3125,0.25,43.9374684305557,0.01555260403491275,0.1550275453222858
618,618,0.08333333333333333,0.16666666666666666,0.75,0.25,0.5,0.25,0.02083333333333333,0.04166666666666666,0.02083333333333333,0.04166666666666666,0.08333333333333333,0.04166666666666666,0.1875,0.375,0.1875,37.51007379166675,0.014342157488289074,0.15176712944981305
619,619,0.08333333333333333,0.16666666666666666,0.75,0.25,0.6666666666666666,0.08333333333333333,0.02083333333333333,0.05555555555555555,0.006944444444444444,0.04166666666666666,0.1111111111111111,0.013888888888888888,0.1875,0.5,0.0625,24.655284513888848,0.011635825712988743,0.13317423782645965
620,620,0.08333333333333333,0.16666666666666666,0.75,0.25,0.75,0.0,0.02083333333333333,0.0625,0.0,0.04166666666666666,0.125,0.0,0.1875,0.5625,0.0,18.227889874999903,0.010150052776258668,0.11062922034420472
621,621,0.08333333333333333,0.16666666666666666,0.75,0.3333333333333333,0.0,0.6666666666666666,0.027777777777777776,0.0,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.25,0.0,0.5,70.44176405555596,0.02181647195148301,0.11702147383051487
622,622,0.08333333333333333,0.16666666666666666,0.75,0.3333333333333333,0.16666666666666666,0.5,0.027777777777777776,0.013888888888888888,0.04166666666666666,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.25,0.125,0.375,57.58697477777807,0.019677905898397113,0.14932700182240438
623,623,0.08333333333333333,0.16666666666666666,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.25,0.25,0.25,44.73218550000017,0.017126061339718394,0.1568420076498227
624,624,0.08333333333333333,0.16666666666666666,0.75,0.3333333333333333,0.4166666666666666,0.25,0.027777777777777776,0.03472222222222222,0.02083333333333333,0.05555555555555555,0.06944444444444442,0.04166666666666666,0.25,0.3125,0.1875,38.30479086111122,0.015708815944404417,0.1550275453222858
625,625,0.08333333333333333,0.16666666666666666,0.75,0.3333333333333333,0.6666666666666666,0.0,0.027777777777777776,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.0,0.25,0.5,0.0,19.022606944444377,0.010950973327921276,0.11702147383051487
626,626,0.08333333333333333,0.16666666666666666,0.75,0.4166666666666666,0.08333333333333333,0.5,0.03472222222222222,0.006944444444444444,0.04166666666666666,0.06944444444444442,0.013888888888888888,0.08333333333333333,0.3125,0.0625,0.375,58.38169184722254,0.021249964109225077,0.14131490895374968
627,627,0.08333333333333333,0.16666666666666666,0.75,0.4166666666666666,0.25,0.3333333333333333,0.03472222222222222,0.02083333333333333,0.027777777777777776,0.06944444444444442,0.04166666666666666,0.05555555555555555,0.3125,0.1875,0.25,45.526902569444644,0.018290244659765437,0.1550275453222858
628,628,0.08333333333333333,0.16666666666666666,0.75,0.4166666666666666,0.3333333333333333,0.25,0.03472222222222222,0.027777777777777776,0.02083333333333333,0.06944444444444442,0.05555555555555555,0.04166666666666666,0.3125,0.25,0.1875,39.099507930555696,0.016682898692765513,0.1550275453222858
629,629,0.08333333333333333,0.16666666666666666,0.75,0.4166666666666666,0.5,0.08333333333333333,0.03472222222222222,0.04166666666666666,0.006944444444444444,0.06944444444444442,0.08333333333333333,0.013888888888888888,0.3125,0.375,0.0625,26.244718652777802,0.013236071342768498,0.14131490895374968
630,630,0.08333333333333333,0.16666666666666666,0.75,0.5,0.0,0.5,0.04166666666666666,0.0,0.04166666666666666,0.08333333333333333,0.0,0.08333333333333333,0.375,0.0,0.375,59.176408916667015,0.022408874692631836,0.12190172908533217
631,631,0.08333333333333333,0.16666666666666666,0.75,0.5,0.08333333333333333,0.4166666666666666,0.04166666666666666,0.006944444444444444,0.03472222222222222,0.08333333333333333,0.013888888888888888,0.06944444444444442,0.375,0.0625,0.3125,52.749014277778066,0.02078133115701877,0.14131490895374968
632,632,0.08333333333333333,0.16666666666666666,0.75,0.5,0.16666666666666666,0.3333333333333333,0.04166666666666666,0.013888888888888888,0.027777777777777776,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.375,0.125,0.25,46.32161963888912,0.019074354747870396,0.1493270018224044
633,633,0.08333333333333333,0.16666666666666666,0.75,0.5,0.25,0.25,0.04166666666666666,0.02083333333333333,0.02083333333333333,0.08333333333333333,0.04166666666666666,0.04166666666666666,0.375,0.1875,0.1875,39.89422500000017,0.017292338355003354,0.15176712944981305
634,634,0.08333333333333333,0.16666666666666666,0.75,0.5,0.4166666666666666,0.08333333333333333,0.04166666666666666,0.03472222222222222,0.006944444444444444,0.08333333333333333,0.06944444444444442,0.013888888888888888,0.375,0.3125,0.0625,27.039435722222276,0.013519684453879646,0.14131490895374968
635,635,0.08333333333333333,0.16666666666666666,0.75,0.5,0.5,0.0,0.04166666666666666,0.04166666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.375,0.375,0.0,20.61204108333333,0.011536793899564919,0.12190172908533217
636,636,0.08333333333333333,0.16666666666666666,0.75,0.5833333333333333,0.08333333333333333,0.3333333333333333,0.04861111111111111,0.006944444444444444,0.027777777777777776,0.0972222222222222,0.013888888888888888,0.05555555555555555,0.4375,0.0625,0.25,47.11633670833359,0.01950546632153506,0.13866650012391762
637,637,0.08333333333333333,0.16666666666666666,0.75,0.6666666666666666,0.0,0.3333333333333333,0.05555555555555555,0.0,0.027777777777777776,0.1111111111111111,0.0,0.05555555555555555,0.5,0.0,0.25,47.911053777778065,0.01960869940193453,0.11702147383051487
638,638,0.08333333333333333,0.16666666666666666,0.75,0.6666666666666666,0.08333333333333333,0.25,0.05555555555555555,0.006944444444444444,0.02083333333333333,0.1111111111111111,0.013888888888888888,0.04166666666666666,0.5,0.0625,0.1875,41.483659138889124,0.017519072949110166,0.13317423782645965
639,639,0.08333333333333333,0.16666666666666666,0.75,0.6666666666666666,0.25,0.08333333333333333,0.05555555555555555,0.02083333333333333,0.006944444444444444,0.1111111111111111,0.04166666666666666,0.013888888888888888,0.5,0.1875,0.0625,28.628869861111223,0.013172802568753408,0.13317423782645965
640,640,0.08333333333333333,0.16666666666666666,0.75,0.6666666666666666,0.3333333333333333,0.0,0.05555555555555555,0.027777777777777776,0.0,0.1111111111111111,0.05555555555555555,0.0,0.5,0.25,0.0,22.201475222222278,0.01092264701522285,0.11702147383051487
641,641,0.08333333333333333,0.16666666666666666,0.75,0.75,0.0,0.25,0.0625,0.0,0.02083333333333333,0.125,0.0,0.04166666666666666,0.5625,0.0,0.1875,42.2783762083336,0.017182758170119043,0.11062922034420472
642,642,0.08333333333333333,0.16666666666666666,0.75,0.75,0.08333333333333333,0.16666666666666666,0.0625,0.006944444444444444,0.013888888888888888,0.125,0.013888888888888888,0.027777777777777776,0.5625,0.0625,0.125,35.85098156944465,0.014907582249585391,0.12434185671274084
643,643,0.08333333333333333,0.16666666666666666,0.75,0.75,0.16666666666666666,0.08333333333333333,0.0625,0.013888888888888888,0.006944444444444444,0.125,0.027777777777777776,0.013888888888888888,0.5625,0.125,0.0625,29.4235869305557,0.01258489008841962,0.12434185671274084
644,644,0.08333333333333333,0.16666666666666666,0.75,0.75,0.25,0.0,0.0625,0.02083333333333333,0.0,0.125,0.04166666666666666,0.0,0.5625,0.1875,0.0,22.996192291666752,0.010217576636584812,0.11062922034420472
645,645,0.08333333333333333,0.16666666666666666,0.75,0.8333333333333333,0.08333333333333333,0.08333333333333333,0.06944444444444442,0.006944444444444444,0.006944444444444444,0.13888888888888887,0.013888888888888888,0.013888888888888888,0.625,0.0625,0.0625,30.218304000000177,0.011746582696571025,0.11095242154803239
646,646,0.08333333333333333,0.16666666666666666,0.75,0.9166666666666666,0.0,0.08333333333333333,0.07638888888888888,0.0,0.006944444444444444,0.15277777777777776,0.0,0.013888888888888888,0.6875,0.0,0.0625,31.01302106944465,0.010675638418348237,0.08688854018014336
647,647,0.08333333333333333,0.16666666666666666,0.75,0.9166666666666666,0.08333333333333333,0.0,0.07638888888888888,0.006944444444444444,0.0,0.15277777777777776,0.013888888888888888,0.0,0.6875,0.0625,0.0,24.585626430555706,0.008103049469118311,0.08688854018014336
648,648,0.08333333333333333,0.16666666666666666,0.75,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.75,0.0,0.0,25.38034350000018,0.006726502119539623,0.06217092835637042
649,649,0.08333333333333333,0.25,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.6666666666666666,90.03675100000041,0.006680986314443075,0.07100330947008922
650,650,0.08333333333333333,0.25,0.6666666666666666,0.0,0.08333333333333333,0.9166666666666666,0.0,0.006944444444444444,0.07638888888888888,0.0,0.02083333333333333,0.22916666666666666,0.0,0.05555555555555555,0.6111111111111109,83.75095558333368,0.007516915878376213,0.09572092129386217
651,651,0.08333333333333333,0.25,0.6666666666666666,0.0,0.25,0.75,0.0,0.02083333333333333,0.0625,0.0,0.0625,0.1875,0.0,0.16666666666666666,0.5,71.17936475000027,0.0086124901954072,0.11946160145792352
652,652,0.08333333333333333,0.25,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.027777777777777776,0.05555555555555555,0.0,0.08333333333333333,0.16666666666666666,0.0,0.2222222222222222,0.4444444444444444,64.89356933333355,0.008891763921521991,0.12585385494423368
653,653,0.08333333333333333,0.25,0.6666666666666666,0.0,0.5,0.5,0.0,0.04166666666666666,0.04166666666666666,0.0,0.125,0.125,0.0,0.3333333333333333,0.3333333333333333,52.32197850000013,0.00895857474982876,0.13073411019905096
654,654,0.08333333333333333,0.25,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.05555555555555555,0.027777777777777776,0.0,0.16666666666666666,0.08333333333333333,0.0,0.4444444444444444,0.2222222222222222,39.7503876666667,0.008424771737377936,0.12585385494423368
655,655,0.08333333333333333,0.25,0.6666666666666666,0.0,0.75,0.25,0.0,0.0625,0.02083333333333333,0.0,0.1875,0.0625,0.0,0.5,0.16666666666666666,33.46459224999998,0.007951712488578015,0.11946160145792352
656,656,0.08333333333333333,0.25,0.6666666666666666,0.0,0.9166666666666666,0.08333333333333333,0.0,0.07638888888888888,0.006944444444444444,0.0,0.22916666666666666,0.02083333333333333,0.0,0.6111111111111109,0.05555555555555555,20.893001416666547,0.0066280935182926395,0.09572092129386217
657,657,0.08333333333333333,0.25,0.6666666666666666,0.0,1.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.6666666666666666,0.0,14.607205999999834,0.00579041870697119,0.07100330947008922
658,658,0.08333333333333333,0.25,0.6666666666666666,0.08333333333333333,0.0,0.9166666666666666,0.006944444444444444,0.0,0.07638888888888888,0.02083333333333333,0.0,0.22916666666666666,0.05555555555555555,0.0,0.6111111111111109,84.41371386111149,0.01281961573471794,0.09572092129386217
659,659,0.08333333333333333,0.25,0.6666666666666666,0.08333333333333333,0.16666666666666666,0.75,0.006944444444444444,0.013888888888888888,0.0625,0.02083333333333333,0.04166666666666666,0.1875,0.05555555555555555,0.1111111111111111,0.5,71.84212302777807,0.013193622310404475,0.13317423782645965
660,660,0.08333333333333333,0.25,0.6666666666666666,0.08333333333333333,0.25,0.6666666666666666,0.006944444444444444,0.02083333333333333,0.05555555555555555,0.02083333333333333,0.0625,0.16666666666666666,0.05555555555555555,0.16666666666666666,0.4444444444444444,65.55632761111136,0.013136871850785584,0.14200661894017844
661,661,0.08333333333333333,0.25,0.6666666666666666,0.08333333333333333,0.4166666666666666,0.5,0.006944444444444444,0.03472222222222222,0.04166666666666666,0.02083333333333333,0.10416666666666666,0.125,0.05555555555555555,0.2777777777777777,0.3333333333333333,52.984736777777925,0.012577123644985819,0.15014729006746846
662,662,0.08333333333333333,0.25,0.6666666666666666,0.08333333333333333,0.5,0.4166666666666666,0.006944444444444444,0.04166666666666666,0.03472222222222222,0.02083333333333333,0.125,0.10416666666666666,0.05555555555555555,0.3333333333333333,0.2777777777777777,46.6989413611112,0.012089371585898545,0.15014729006746846
663,663,0.08333333333333333,0.25,0.6666666666666666,0.08333333333333333,0.5833333333333333,0.3333333333333333,0.006944444444444444,0.04861111111111111,0.027777777777777776,0.02083333333333333,0.14583333333333331,0.08333333333333333,0.05555555555555555,0.3888888888888888,0.2222222222222222,40.413145944444494,0.011472553850235195,0.14749888123763644
664,664,0.08333333333333333,0.25,0.6666666666666666,0.08333333333333333,0.6666666666666666,0.25,0.006944444444444444,0.05555555555555555,0.02083333333333333,0.02083333333333333,0.16666666666666666,0.0625,0.05555555555555555,0.4444444444444444,0.16666666666666666,34.127350527777786,0.010733359405376966,0.14200661894017844
665,665,0.08333333333333333,0.25,0.6666666666666666,0.08333333333333333,0.75,0.16666666666666666,0.006944444444444444,0.0625,0.013888888888888888,0.02083333333333333,0.1875,0.04166666666666666,0.05555555555555555,0.5,0.1111111111111111,27.84155511111107,0.009878140630247624,0.13317423782645965
666,666,0.08333333333333333,0.25,0.6666666666666666,0.08333333333333333,0.8333333333333333,0.08333333333333333,0.006944444444444444,0.06944444444444442,0.006944444444444444,0.02083333333333333,0.2083333333333333,0.02083333333333333,0.05555555555555555,0.5555555555555555,0.05555555555555555,21.555759694444355,0.00891293188313403,0.11978480266175119
667,667,0.08333333333333333,0.25,0.6666666666666666,0.08333333333333333,0.9166666666666666,0.0,0.006944444444444444,0.07638888888888888,0.0,0.02083333333333333,0.22916666666666666,0.0,0.05555555555555555,0.6111111111111109,0.0,15.269964277777635,0.007843466928934171,0.09572092129386217
668,668,0.08333333333333333,0.25,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.75,0.013888888888888888,0.006944444444444444,0.0625,0.04166666666666666,0.02083333333333333,0.1875,0.1111111111111111,0.05555555555555555,0.5,72.50488130555588,0.01712842688937577,0.13317423782645965
669,669,0.08333333333333333,0.25,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.013888888888888888,0.013888888888888888,0.05555555555555555,0.04166666666666666,0.04166666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.4444444444444444,66.21908588888917,0.01676294826033466,0.1457641218538876
670,670,0.08333333333333333,0.25,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.013888888888888888,0.027777777777777776,0.04166666666666666,0.04166666666666666,0.08333333333333333,0.125,0.1111111111111111,0.2222222222222222,0.3333333333333333,53.64749505555574,0.01562740875829736,0.1581593829361232
671,671,0.08333333333333333,0.25,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.013888888888888888,0.04166666666666666,0.027777777777777776,0.04166666666666666,0.125,0.08333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,41.075904222222306,0.013998190227650377,0.1581593829361232
672,672,0.08333333333333333,0.25,0.6666666666666666,0.16666666666666666,0.75,0.08333333333333333,0.013888888888888888,0.0625,0.006944444444444444,0.04166666666666666,0.1875,0.02083333333333333,0.1111111111111111,0.5,0.05555555555555555,22.21851797222216,0.010737124673138828,0.13317423782645962
673,673,0.08333333333333333,0.25,0.6666666666666666,0.25,0.0,0.75,0.02083333333333333,0.0,0.0625,0.0625,0.0,0.1875,0.16666666666666666,0.0,0.5,73.16763958333368,0.02046468446435101,0.11946160145792352
674,674,0.08333333333333333,0.25,0.6666666666666666,0.25,0.08333333333333333,0.6666666666666666,0.02083333333333333,0.006944444444444444,0.05555555555555555,0.0625,0.02083333333333333,0.16666666666666666,0.16666666666666666,0.05555555555555555,0.4444444444444444,66.88184416666697,0.019815569449790175,0.14200661894017844
675,675,0.08333333333333333,0.25,0.6666666666666666,0.25,0.25,0.5,0.02083333333333333,0.02083333333333333,0.04166666666666666,0.0625,0.0625,0.125,0.16666666666666666,0.16666666666666666,0.3333333333333333,54.310253333333534,0.018150943826544506,0.16059951056353183
676,676,0.08333333333333333,0.25,0.6666666666666666,0.25,0.4166666666666666,0.3333333333333333,0.02083333333333333,0.03472222222222222,0.027777777777777776,0.0625,0.10416666666666666,0.08333333333333333,0.16666666666666666,0.2777777777777777,0.2222222222222222,41.7386625000001,0.016039547899352927,0.1638599264360046
677,677,0.08333333333333333,0.25,0.6666666666666666,0.25,0.5,0.25,0.02083333333333333,0.04166666666666666,0.02083333333333333,0.0625,0.125,0.0625,0.16666666666666666,0.3333333333333333,0.16666666666666666,35.452867083333395,0.014830806373190186,0.16059951056353183
678,678,0.08333333333333333,0.25,0.6666666666666666,0.25,0.6666666666666666,0.08333333333333333,0.02083333333333333,0.05555555555555555,0.006944444444444444,0.0625,0.16666666666666666,0.02083333333333333,0.16666666666666666,0.4444444444444444,0.05555555555555555,22.881276249999964,0.012133744963002626,0.14200661894017844
679,679,0.08333333333333333,0.25,0.6666666666666666,0.25,0.75,0.0,0.02083333333333333,0.0625,0.0,0.0625,0.1875,0.0,0.16666666666666666,0.5,0.0,16.595480833333248,0.010655250481836857,0.11946160145792352
680,680,0.08333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.027777777777777776,0.0,0.05555555555555555,0.08333333333333333,0.0,0.16666666666666666,0.2222222222222222,0.0,0.4444444444444444,67.54460244444478,0.022336783517459147,0.12585385494423368
681,681,0.08333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.027777777777777776,0.013888888888888888,0.04166666666666666,0.08333333333333333,0.04166666666666666,0.125,0.2222222222222222,0.1111111111111111,0.3333333333333333,54.973011611111346,0.020186070931848606,0.1581593829361232
682,682,0.08333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,42.401420777777915,0.017631637828746508,0.1656743887635415
683,683,0.08333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.4166666666666666,0.25,0.027777777777777776,0.03472222222222222,0.02083333333333333,0.08333333333333333,0.10416666666666666,0.0625,0.2222222222222222,0.2777777777777777,0.16666666666666666,36.1156253611112,0.016216263103507066,0.1638599264360046
684,684,0.08333333333333333,0.25,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.027777777777777776,0.05555555555555555,0.0,0.08333333333333333,0.16666666666666666,0.0,0.2222222222222222,0.4444444444444444,0.0,17.258239111111052,0.011474927872091586,0.12585385494423368
685,685,0.08333333333333333,0.25,0.6666666666666666,0.4166666666666666,0.08333333333333333,0.5,0.03472222222222222,0.006944444444444444,0.04166666666666666,0.10416666666666666,0.02083333333333333,0.125,0.2777777777777777,0.05555555555555555,0.3333333333333333,55.63576988888914,0.02176823040465136,0.15014729006746846
686,686,0.08333333333333333,0.25,0.6666666666666666,0.4166666666666666,0.25,0.3333333333333333,0.03472222222222222,0.02083333333333333,0.027777777777777776,0.10416666666666666,0.0625,0.08333333333333333,0.2777777777777777,0.16666666666666666,0.2222222222222222,43.06417905555571,0.018806854508980383,0.1638599264360046
